mms_id,dlxs_id,alma_value,dlxs_value,alma_url,dlxs_url
990029617630106381,AQP4849.0001.001,"Espina, Miguel A. (Miguel Angel), -1889."," Espina, Miguel A. (Miguel Angel), d. 1889.",https://search.lib.umich.edu/catalog/record/990029617630106381,https://quod.lib.umich.edu/p/philamer/AQP4849.0001.001
990004675580106381,ABZ6895.0001.001,"Everett, Marshall, 1863-1939."," Everett, Marshall, ed. 1863-1939.",https://search.lib.umich.edu/catalog/record/990004675580106381,https://quod.lib.umich.edu/p/philamer/ABZ6895.0001.001
990016411940106381,AGZ9102.0001.001,"Fernández Duro, Cesáreo, 1830-1908 ed."," Fernández Duro, Cesáreo, ed. 1830-1908.",https://search.lib.umich.edu/catalog/record/990016411940106381,https://quod.lib.umich.edu/p/philamer/AGZ9102.0001.001
990018183540106381,AHU5327.0001.001,"Fisher, F. C. (Frederick Charles), 1875-"," Fisher, F. C. (Frederick Charles), b. 1875.",https://search.lib.umich.edu/catalog/record/990018183540106381,https://quod.lib.umich.edu/p/philamer/AHU5327.0001.001
990022070020106381,AKM6701.0001.001,"Fisher, F. C. (Frederick Charles), 1875-"," Fisher, F. C. (Frederick Charles), b. 1875.",https://search.lib.umich.edu/catalog/record/990022070020106381,https://quod.lib.umich.edu/p/philamer/AKM6701.0001.001
990016352010106381,AGZ2503.0022.001,"Fowler, Henry W., 1878-1965."," Fowler, Henry Weed, 1878-1965.",https://search.lib.umich.edu/catalog/record/990016352010106381,https://quod.lib.umich.edu/p/philamer/AGZ2503.0022.001
990016352040106381,AGZ2506.0001.026,"Fowler, Henry W., 1878-1965."," Fowler, Henry Weed, 1878-1965.",https://search.lib.umich.edu/catalog/record/990016352040106381,https://quod.lib.umich.edu/p/philamer/AGZ2506.0001.026
990014472780106381,AGD8627.0001.001,"Furlong, John William, 1869-"," [Furlong, John William], comp. 1869-",https://search.lib.umich.edu/catalog/record/990014472780106381,https://quod.lib.umich.edu/p/philamer/AGD8627.0001.001
990032006270106381,ARS3574.0001.001,"d'Hane Steenhuyse, Charles-François, 1830-1888."," Hane-Steenhuyse, Charles François d', 1830-1888.",https://search.lib.umich.edu/catalog/record/990032006270106381,https://quod.lib.umich.edu/p/philamer/ARS3574.0001.001
990021346950106381,AKE0511.0001.001,Hawaii. Division of Forestry.,"Hawaii, (Ter.) Board of Commissioners of Agriculture and Forestry. Division of Forestry.",https://search.lib.umich.edu/catalog/record/990021346950106381,https://quod.lib.umich.edu/p/philamer/AKE0511.0001.001
990005428580106381,ACH3622.1923.001,Hawaiian Homes Commission.,Hawaii. Hawaiian Homes Commission.,https://search.lib.umich.edu/catalog/record/990005428580106381,https://quod.lib.umich.edu/p/philamer/ACH3622.1923.001
990005428580106381,ACH3622.1927.001,Hawaiian Homes Commission.,Hawaii. Hawaiian Homes Commission.,https://search.lib.umich.edu/catalog/record/990005428580106381,https://quod.lib.umich.edu/p/philamer/ACH3622.1927.001
990005428580106381,ACH3622.1929.001,Hawaiian Homes Commission.,Hawaii. Hawaiian Homes Commission.,https://search.lib.umich.edu/catalog/record/990005428580106381,https://quod.lib.umich.edu/p/philamer/ACH3622.1929.001
